City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Marawi,PH,2021-10-21 22:43:07,7.9986,124.2928,292.95,91,50,0.48
292,Hualmay,PE,2021-10-21 22:43:07,-11.0964,-77.6139,291.27,79,57,4.58
293,Reporoa,NZ,2021-10-21 22:40:36,-38.4333,176.35,288.94,46,99,2.63
294,Auki,SB,2021-10-21 22:43:08,-8.7676,160.7034,301.13,73,100,1.89
295,Aksarka,RU,2021-10-21 22:43:09,66.5606,67.7975,271.24,92,100,2.67
296,Kyra,RU,2021-10-21 22:43:09,49.5776,111.9753,271.34,83,2,1.11
297,Puerto Maldonado,PE,2021-10-21 22:43:09,-12.6,-69.1833,308.37,43,0,2.06
298,El Playon,CO,2021-10-21 22:43:10,7.4713,-73.2031,300.3,95,71,1.46
299,Padang,ID,2021-10-21 22:43:10,-0.9492,100.3543,296.18,85,98,1.69
300,Yerofey Pavlovich,RU,2021-10-21 22:43:11,53.9667,121.9667,272.23,76,63,1.51
301,Ortona,IT,2021-10-21 22:43:11,42.3496,14.4039,294.74,64,95,2.7
302,Salvador,SV,2021-10-21 22:43:12,13.8333,-88.9167,301.17,88,21,1.3
303,Kota Belud,MY,2021-10-21 22:43:12,6.351,116.4305,296.07,87,100,1.15
304,Valdivia,CL,2021-10-21 22:43:13,-39.8142,-73.2459,286.2,76,33,1.08
305,Mazyr,BY,2021-10-21 22:43:13,52.0495,29.2456,286.78,67,99,8.91
306,Tripoli,LY,2021-10-21 22:41:25,32.8752,13.1875,296.62,55,85,5.71
307,Nemuro,JP,2021-10-21 22:41:33,43.3236,145.575,282.17,80,77,5.84
308,Zubtsov,RU,2021-10-21 22:43:14,56.1753,34.5894,284.26,75,100,7.95
309,Elat,IL,2021-10-21 22:40:53,29.5581,34.9482,296.06,68,0,7.2
310,Saldanha,ZA,2021-10-21 22:43:14,-33.0117,17.9442,288.18,85,100,8.42
311,Kalmunai,LK,2021-10-21 22:43:15,7.4167,81.8167,299.02,83,38,1.77
312,Yukhnov,RU,2021-10-21 22:43:15,54.7444,35.2297,284.6,69,95,6.65
313,Jardim,BR,2021-10-21 22:43:16,-21.4803,-56.1381,297.22,53,12,2.4
314,Khani,GE,2021-10-21 22:43:16,41.9563,42.9566,282.91,59,0,3.15
315,Coquimbo,CL,2021-10-21 22:42:16,-29.9533,-71.3436,288.0,77,20,5.14
316,Tsabong,BW,2021-10-21 22:43:17,-26.0217,22.401,290.39,85,81,8.37
317,Havre,FR,2021-10-21 22:43:17,49.5833,0.3333,282.02,71,90,0.51
318,Kirchhain,DE,2021-10-21 22:43:17,50.8167,8.9667,280.51,91,23,3.42
319,Nucsoara,RO,2021-10-21 22:43:18,45.3333,24.7833,280.69,69,58,2.04
320,Kandrian,PG,2021-10-21 22:43:18,-6.2167,149.55,301.89,72,55,2.99
321,Cherskiy,RU,2021-10-21 22:43:19,68.75,161.3,259.25,96,100,1.99
322,Flinders,AU,2021-10-21 22:40:47,-34.5833,150.8552,294.15,81,32,1.34
323,North Bend,US,2021-10-21 22:43:19,43.4065,-124.2243,291.06,95,90,8.23
324,Rodniki,RU,2021-10-21 22:43:20,57.1051,41.7305,282.35,91,100,6.49
325,Mayumba,GA,2021-10-21 22:40:31,-3.432,10.6554,297.86,89,100,4.09
326,Mandurah,AU,2021-10-21 22:43:20,-32.55,115.7,287.71,78,38,3.0
327,Norman Wells,CA,2021-10-21 22:43:21,65.282,-126.8329,277.17,70,20,3.09
328,Sidi Ali,DZ,2021-10-21 22:43:21,36.0998,0.4206,291.31,74,33,1.27
329,Evensk,RU,2021-10-21 22:41:25,61.95,159.2333,260.2,71,7,2.97
330,Lashio,MM,2021-10-21 22:43:22,22.9333,97.75,292.22,100,100,0.18
331,Scarborough,GB,2021-10-21 22:43:22,54.2797,-0.4044,281.22,81,43,1.79
332,Karachi,PK,2021-10-21 22:39:41,24.9056,67.0822,299.05,69,40,5.14
333,Pahrump,US,2021-10-21 22:43:23,36.2083,-115.9839,299.23,16,99,0.89
334,Dunedin,NZ,2021-10-21 22:39:47,-45.8742,170.5036,286.37,70,46,5.36
335,Russko-Vysotskoye,RU,2021-10-21 22:43:23,59.6996,29.944,284.85,80,100,7.36
336,Eureka,US,2021-10-21 22:41:03,40.8021,-124.1637,293.35,86,100,1.34
337,Afua,BR,2021-10-21 22:43:24,-0.1567,-50.3867,300.44,73,49,3.89
338,Howard Springs,AU,2021-10-21 22:43:24,-12.497,131.047,303.1,92,42,3.48
339,Biskamzha,RU,2021-10-21 22:43:25,53.4497,89.5272,276.79,50,90,0.82
340,Lasa,IT,2021-10-21 22:43:25,46.6166,10.7002,282.94,89,58,1.76
341,Biak,ID,2021-10-21 22:43:26,-0.9131,122.8766,299.17,77,100,1.45
342,Pervomayskiy,RU,2021-10-21 22:43:26,53.2485,40.2871,282.67,68,100,8.55
343,Mount Gambier,AU,2021-10-21 22:38:44,-37.8333,140.7667,285.1,100,90,2.06
344,Opuwo,NA,2021-10-21 22:43:27,-18.0607,13.84,290.85,27,0,3.84
345,Kikwit,CD,2021-10-21 22:40:18,-5.041,18.8162,294.09,99,73,0.7
346,Oksfjord,NO,2021-10-21 22:43:27,70.2396,22.3479,274.66,93,100,3.97
347,Cikupa,ID,2021-10-21 22:43:28,-6.2364,106.5083,302.24,81,100,2.11
348,Arlit,NE,2021-10-21 22:41:44,18.7369,7.3853,303.18,14,1,3.58
349,Ghanzi,BW,2021-10-21 22:43:28,-21.5667,21.7833,291.04,78,19,1.54
350,Stornoway,GB,2021-10-21 22:43:29,58.2093,-6.3865,280.33,93,75,4.63
351,Bathsheba,BB,2021-10-21 22:43:29,13.2167,-59.5167,301.49,74,20,11.32
352,Jeremie,HT,2021-10-21 22:43:29,18.65,-74.1167,300.57,80,86,0.41
353,La Ronge,CA,2021-10-21 22:43:30,55.1001,-105.2842,278.29,38,20,4.63
354,Bodo,NO,2021-10-21 22:43:30,67.28,14.405,275.8,66,0,10.29
355,Gwadar,PK,2021-10-21 22:43:31,25.1216,62.3254,298.5,74,0,3.26
356,Port Augusta,AU,2021-10-21 22:39:18,-32.5,137.7667,295.21,44,0,3.7
357,Sarakhs,IR,2021-10-21 22:43:31,36.5449,61.1577,281.23,71,73,1.03
358,Mangan,IN,2021-10-21 22:43:31,27.5167,88.5333,292.78,85,78,0.85
359,Thunder Bay,CA,2021-10-21 22:43:32,48.4001,-89.3168,278.14,59,75,5.14
360,Pangnirtung,CA,2021-10-21 22:40:31,66.1451,-65.7125,273.15,64,20,2.57
361,Ustyuzhna,RU,2021-10-21 22:43:32,58.8394,36.4321,283.73,87,100,7.46
362,Aitape,PG,2021-10-21 22:42:19,-3.1374,142.3475,301.16,74,98,1.13
363,Prainha,BR,2021-10-21 22:43:33,-1.8,-53.48,300.68,72,89,0.72
364,Chunskiy,RU,2021-10-21 22:43:33,56.0815,99.6342,273.33,80,59,1.3
365,Katsuura,JP,2021-10-21 22:43:34,35.1333,140.3,285.99,92,100,7.73
366,Tilichiki,RU,2021-10-21 22:43:34,60.4667,166.1,260.96,85,46,2.55
367,Alangilan,PH,2021-10-21 22:43:35,9.2793,122.8789,300.28,82,74,2.08
368,Bac Lieu,VN,2021-10-21 22:43:35,9.285,105.7244,298.44,89,100,2.22
369,Alta Floresta,BR,2021-10-21 22:43:35,-9.8756,-56.0861,298.12,75,49,1.69
370,Tura,IN,2021-10-21 22:43:36,25.5198,90.2201,289.9,87,5,1.02
371,Henties Bay,NA,2021-10-21 22:42:13,-22.116,14.2845,288.63,90,0,1.42
372,Buchanan,LR,2021-10-21 22:43:36,5.8808,-10.0467,298.49,88,100,2.31
373,Lokosovo,RU,2021-10-21 22:43:37,61.1333,74.8167,277.41,93,92,1.97
374,Iquique,CL,2021-10-21 22:41:09,-20.2208,-70.1431,290.17,76,56,2.23
375,Hasaki,JP,2021-10-21 22:43:37,35.7333,140.8333,285.37,75,100,8.38
376,Poum,NC,2021-10-21 22:43:38,-20.2333,164.0167,297.36,73,20,4.01
377,Mazatlan,MX,2021-10-21 22:41:10,23.2167,-106.4167,304.13,79,1,4.47
378,Zhob,PK,2021-10-21 22:43:38,31.3411,69.4481,292.37,17,12,3.13
379,Qaqortoq,GL,2021-10-21 22:43:39,60.7167,-46.0333,272.43,36,100,3.67
380,Strelka,RU,2021-10-21 22:43:39,58.0728,93.0344,275.59,77,98,1.68
381,Shaunavon,CA,2021-10-21 22:43:39,49.6501,-108.4181,290.03,37,1,6.06
382,Gatesville,US,2021-10-21 22:43:40,31.4352,-97.7439,302.55,56,1,0.0
383,Valparaiso,CL,2021-10-21 22:43:40,-33.0393,-71.6273,292.95,58,0,5.14
384,Upernavik,GL,2021-10-21 22:43:41,72.7868,-56.1549,266.01,90,90,2.57
385,Severo-Kurilsk,RU,2021-10-21 22:43:41,50.6789,156.125,277.06,63,97,3.35
386,Sao Joao Da Barra,BR,2021-10-21 22:43:42,-21.6403,-41.0511,292.7,74,83,3.13
387,Sarkand,KZ,2021-10-21 22:41:19,45.41,79.9186,280.36,92,100,5.25
388,Ballyhaunis,IE,2021-10-21 22:43:42,53.7667,-8.7667,283.18,86,75,4.76
389,Aksay,RU,2021-10-21 22:43:43,47.26,39.87,283.29,50,60,4.02
390,Namibe,AO,2021-10-21 22:43:43,-15.1961,12.1522,291.61,73,2,4.13
391,Shevchenkove,UA,2021-10-21 22:43:44,49.6959,37.1735,284.03,70,88,8.26
392,Tongliao,CN,2021-10-21 22:39:11,43.6125,122.2653,275.5,58,0,2.98
393,Maneadero,MX,2021-10-21 22:42:19,31.7167,-116.5667,298.81,78,9,1.34
394,Guarapari,BR,2021-10-21 22:43:44,-20.6667,-40.4975,294.09,84,99,2.79
395,Taltal,CL,2021-10-21 22:43:45,-25.4,-70.4833,288.96,72,25,2.13
396,Baykit,RU,2021-10-21 22:40:11,61.67,96.37,273.76,93,100,1.32
397,Denpasar,ID,2021-10-21 22:43:45,-8.65,115.2167,299.96,88,40,3.6
398,Mul,IN,2021-10-21 22:43:46,20.0667,79.6667,291.75,71,6,0.9
399,Purranque,CL,2021-10-21 22:43:46,-40.9167,-73.1667,285.78,57,90,2.24
400,Zhongxing,CN,2021-10-21 22:43:47,33.7039,118.6792,282.27,81,36,2.89
401,Pop,UZ,2021-10-21 22:43:47,40.8736,71.1089,281.42,64,100,8.28
402,Tiarei,PF,2021-10-21 22:42:24,-17.5333,-149.3333,302.16,76,66,3.85
403,Marsabit,KE,2021-10-21 22:43:48,2.3284,37.9899,293.23,66,72,7.75
404,San Carlos De Bariloche,AR,2021-10-21 22:43:45,-41.1456,-71.3082,282.01,46,40,11.32
405,Auburn,US,2021-10-21 22:43:48,47.3073,-122.2284,295.07,48,75,0.89
406,Batemans Bay,AU,2021-10-21 22:43:49,-35.7167,150.1833,293.81,66,29,0.78
407,Bonthe,SL,2021-10-21 22:43:49,7.5264,-12.505,299.22,85,100,2.85
408,Palembang,ID,2021-10-21 22:43:50,-2.9167,104.7458,296.68,94,100,0.83
409,Havre-Saint-Pierre,CA,2021-10-21 22:39:55,50.2334,-63.5986,283.15,87,1,2.06
410,Bonavista,CA,2021-10-21 22:40:26,48.6499,-53.1147,281.55,78,98,10.98
411,Saint-Francois,FR,2021-10-21 22:43:50,46.4154,3.9054,284.84,86,75,3.09
412,Tautira,PF,2021-10-21 22:43:51,-17.7333,-149.15,302.16,78,53,4.18
413,Pacific Grove,US,2021-10-21 22:40:25,36.6177,-121.9166,298.96,84,20,2.68
414,Kununurra,AU,2021-10-21 22:42:08,-15.7667,128.7333,303.14,84,75,0.51
415,Klyuchevskiy,RU,2021-10-21 22:43:52,53.5317,119.4519,270.62,78,18,1.38
416,Ferrol,ES,2021-10-21 22:43:52,43.4832,-8.2369,286.86,83,20,2.96
417,Taoudenni,ML,2021-10-21 22:43:52,22.6783,-3.9836,298.54,27,1,4.54
418,Fairbanks,US,2021-10-21 22:40:32,64.8378,-147.7164,274.22,78,75,2.06
419,Nyurba,RU,2021-10-21 22:43:53,63.2842,118.3319,274.29,94,100,2.68
420,Cam Ranh,VN,2021-10-21 22:43:53,11.9214,109.1591,297.13,94,75,1.54
421,Vila Franca Do Campo,PT,2021-10-21 22:43:54,37.7167,-25.4333,290.38,74,83,2.08
422,Jaciara,BR,2021-10-21 22:42:47,-15.9653,-54.9683,300.24,57,51,1.18
423,Santa Maria,BR,2021-10-21 22:43:09,-29.6842,-53.8069,291.76,59,0,1.03
424,Warrnambool,AU,2021-10-21 22:43:55,-38.3833,142.4833,288.64,85,79,0.77
425,Kroya,ID,2021-10-21 22:43:55,-7.6331,109.2461,298.84,84,100,1.66
426,Doctor Arroyo,MX,2021-10-21 22:43:56,23.6667,-100.1833,297.63,36,4,1.62
427,Kungurtug,RU,2021-10-21 22:43:56,50.5994,97.5228,269.75,57,6,0.64
428,Krasnyy Luch,UA,2021-10-21 22:43:56,48.1395,38.9371,282.63,91,75,8.81
429,Lavras,BR,2021-10-21 22:43:57,-21.2453,-44.9997,291.26,76,90,4.81
430,Fortuna,US,2021-10-21 22:43:57,40.5982,-124.1573,293.2,73,90,1.79
431,Itoman,JP,2021-10-21 22:43:58,26.1247,127.6694,296.16,85,75,8.75
432,Butler,US,2021-10-21 22:42:06,39.4501,-84.5666,290.49,65,40,2.24
433,Ahuimanu,US,2021-10-21 22:40:32,21.4447,-157.8378,301.99,66,75,2.06
434,Gaoual,GN,2021-10-21 22:43:58,11.75,-13.2,297.99,88,100,1.05
435,Hope,US,2021-10-21 22:43:59,33.6671,-93.5916,302.18,37,0,3.18
436,Kinkala,CG,2021-10-21 22:43:15,-4.3614,14.7644,298.32,94,100,1.69
437,Saint-Joseph,RE,2021-10-21 22:39:05,-21.3667,55.6167,294.36,74,3,2.19
438,Guru Har Sahai,IN,2021-10-21 22:44:00,30.7167,74.4167,294.48,31,0,1.86
439,Ginda,IN,2021-10-21 22:44:00,30.6945,78.4932,285.25,41,0,2.93
440,Kaka,TM,2021-10-21 22:44:01,37.3482,59.6143,281.08,43,43,1.4
441,Ballymena,GB,2021-10-21 22:44:02,54.8636,-6.2763,282.28,73,90,6.54
442,Mahibadhoo,MV,2021-10-21 22:44:03,3.7833,72.9667,300.57,71,24,4.34
443,Fuerte Olimpo,PY,2021-10-21 22:44:03,-21.0415,-57.8738,298.88,40,44,0.44
444,Sangolqui,EC,2021-10-21 22:44:04,-0.3341,-78.4522,287.23,95,100,1.04
445,Atambua,ID,2021-10-21 22:44:04,-9.1061,124.8925,300.16,69,73,0.59
446,Kiruna,SE,2021-10-21 22:44:04,67.8557,20.2251,267.66,100,90,5.14
447,Sabha,LY,2021-10-21 22:44:05,27.0377,14.4283,297.51,30,99,6.48
448,Crailsheim,DE,2021-10-21 22:44:05,49.1344,10.0719,281.7,88,100,3.33
449,Rio Gallegos,AR,2021-10-21 22:44:06,-51.6226,-69.2181,286.18,28,40,13.89
450,Port-Cartier,CA,2021-10-21 22:44:06,50.0334,-66.8654,281.34,90,94,1.33
451,Makat,KZ,2021-10-21 22:44:06,47.6469,53.3463,282.22,59,100,10.29
452,Changji,CN,2021-10-21 22:44:07,44.0167,87.3167,281.59,46,0,1.0
453,Mitsamiouli,KM,2021-10-21 22:44:07,-11.3847,43.2844,298.19,79,28,1.41
454,Cairns,AU,2021-10-21 22:41:52,-16.9167,145.7667,303.12,83,75,3.09
455,Khasan,RU,2021-10-21 22:44:08,42.4308,130.6434,278.17,57,14,4.21
456,Santiago,CL,2021-10-21 22:39:44,-33.4569,-70.6483,295.84,40,0,3.6
457,Jaicos,BR,2021-10-21 22:44:08,-7.3592,-41.1378,301.26,50,72,1.64
458,Sambava,MG,2021-10-21 22:44:09,-14.2667,50.1667,294.61,88,35,2.43
459,Hantsport,CA,2021-10-21 22:44:09,45.0668,-64.1654,287.42,87,89,1.79
460,Mukhen,RU,2021-10-21 22:44:10,48.1,136.1,273.17,90,100,2.63
461,Gornji Milanovac,RS,2021-10-21 22:44:10,44.0333,20.45,287.7,80,35,1.59
462,Laguna,US,2021-10-21 22:44:11,38.421,-121.4238,299.86,60,90,0.89
463,Bahia Blanca,AR,2021-10-21 22:42:50,-38.7196,-62.2724,289.23,71,98,5.98
464,Luwingu,ZM,2021-10-21 22:44:11,-10.2621,29.9271,295.4,47,94,3.26
465,Moorhead,US,2021-10-21 22:44:12,46.8739,-96.7676,280.13,49,1,0.89
466,Ponta Delgada,PT,2021-10-21 22:44:12,37.7333,-25.6667,290.55,82,20,2.06
467,Broome,US,2021-10-21 22:44:12,42.2506,-75.833,292.36,68,1,4.12
468,Klaksvik,FO,2021-10-21 22:44:13,62.2266,-6.589,276.66,71,99,16.32
469,Tashtyp,RU,2021-10-21 22:44:13,52.7939,89.8983,277.2,44,94,1.03
470,Hami,CN,2021-10-21 22:44:14,42.8,93.45,285.03,24,2,2.42
471,Hereford,GB,2021-10-21 22:44:14,52.0568,-2.7148,281.9,87,29,2.72
472,Zhuhai,CN,2021-10-21 22:44:15,22.2769,113.5678,292.07,88,40,10.29
473,Hlobyne,UA,2021-10-21 22:44:15,49.3878,33.2596,284.51,81,70,8.45
474,Marsa Matruh,EG,2021-10-21 22:44:15,31.3525,27.2453,294.26,68,40,2.57
475,Bima,ID,2021-10-21 22:44:16,-8.4667,118.7167,300.96,73,81,2.61
476,Puno,PE,2021-10-21 22:42:56,-15.8333,-70.0333,290.91,47,22,4.49
477,San Antonio,US,2021-10-21 22:44:16,29.4241,-98.4936,303.7,59,40,2.57
478,Harbin,CN,2021-10-21 22:43:42,45.75,126.65,270.12,62,18,1.65
479,Araguaina,BR,2021-10-21 22:44:17,-7.1911,-48.2072,297.57,86,61,1.2
480,Roncade,IT,2021-10-21 22:44:17,45.63,12.3742,287.86,94,40,1.54
481,Adrar,MR,2021-10-21 22:44:18,20.5022,-10.0711,296.08,16,33,4.06
482,Kevsala,RU,2021-10-21 22:44:18,45.7983,42.6903,281.77,40,8,2.98
483,Loa Janan,ID,2021-10-21 22:44:19,-0.583,117.095,297.08,96,94,0.58
484,Tutoia,BR,2021-10-21 22:44:19,-2.7619,-42.2744,299.95,83,32,4.29
485,Linjiang,CN,2021-10-21 22:44:19,41.8069,126.9078,275.41,67,38,0.32
486,Kondinskoye,RU,2021-10-21 22:44:20,59.6481,67.41,270.9,89,20,2.44
487,Asau,RO,2021-10-21 22:44:20,46.4333,26.4,287.01,54,81,3.36
488,Saint-Louis,SN,2021-10-21 22:44:21,16.3333,-15.0,303.95,15,14,5.29
489,Caravelas,BR,2021-10-21 22:44:21,-17.7125,-39.2481,296.43,85,100,4.94
490,Tevaitoa,PF,2021-10-21 22:39:29,-16.7833,-151.5,298.51,78,45,3.63
491,Boca Do Acre,BR,2021-10-21 22:44:22,-8.7522,-67.3978,300.97,66,100,1.12
492,Cabra,ES,2021-10-21 22:44:22,37.4725,-4.4421,289.76,54,0,0.52
493,Makakilo City,US,2021-10-21 22:44:22,21.3469,-158.0858,301.33,63,75,3.6
494,Beni Suef,EG,2021-10-21 22:44:23,29.0731,31.0979,292.7,64,1,4.64
495,Kahului,US,2021-10-21 22:44:23,20.8947,-156.47,302.16,70,20,8.75
496,Alofi,NU,2021-10-21 22:42:21,-19.0595,-169.9187,300.09,57,75,7.2
497,Grindavik,IS,2021-10-21 22:44:24,63.8424,-22.4338,277.41,60,75,3.09
498,Jalu,LY,2021-10-21 22:44:24,29.0331,21.5482,294.14,47,2,3.45
499,Lumphat,KH,2021-10-21 22:40:35,13.4878,106.9816,295.88,99,100,1.2
500,Salta,AR,2021-10-21 22:44:25,-24.7859,-65.4117,300.48,18,40,7.2
501,Hambantota,LK,2021-10-21 22:42:43,6.1241,81.1185,299.0,86,37,4.15
502,Smoky Lake,CA,2021-10-21 22:44:26,54.1169,-112.4686,281.55,49,0,1.54
503,Bad Doberan,DE,2021-10-21 22:44:26,54.1071,11.9005,282.58,81,50,1.79
504,Rujewa,TZ,2021-10-21 22:44:27,-8.7,34.3833,294.53,53,48,4.48
505,Oros,BR,2021-10-21 22:44:27,-6.2444,-38.9136,302.75,50,96,4.97
506,Petropavl,KZ,2021-10-21 22:44:28,54.8753,69.1628,273.43,74,98,5.87
507,Wairoa,NZ,2021-10-21 22:44:28,-39.0333,177.3667,287.9,62,100,3.13
508,Tepexpan,MX,2021-10-21 22:44:28,18.7458,-97.1544,286.57,95,97,1.85
509,Tazovskiy,RU,2021-10-21 22:44:29,67.4667,78.7,269.04,99,77,1.01
510,Isangel,VU,2021-10-21 22:42:32,-19.55,169.2667,300.21,78,75,2.57
511,Vezirkopru,TR,2021-10-21 22:44:29,41.1436,35.4547,278.42,46,3,1.36
512,Iranshahr,IR,2021-10-21 22:44:30,27.2025,60.6848,296.16,21,0,1.71
513,Vao,NC,2021-10-21 22:44:30,-22.6667,167.4833,295.28,78,69,5.72
514,Narrabri,AU,2021-10-21 22:40:32,-30.3167,149.7833,293.2,64,0,2.06
515,Beisfjord,NO,2021-10-21 22:44:31,68.3751,17.5988,274.96,82,100,3.84
516,Zhigansk,RU,2021-10-21 22:44:31,66.7697,123.3711,271.02,80,65,7.24
517,Olafsvik,IS,2021-10-21 22:44:31,64.8945,-23.7142,277.56,61,61,6.92
518,Cockburn Town,TC,2021-10-21 22:44:32,21.4612,-71.1419,299.13,89,90,2.06
519,Buala,SB,2021-10-21 22:44:32,-8.145,159.5921,300.73,79,100,2.52
520,Iwanai,JP,2021-10-21 22:44:33,42.9744,140.5089,278.88,95,97,0.77
521,Manokwari,ID,2021-10-21 22:40:29,-0.8667,134.0833,298.81,81,100,2.11
522,Teluk Nibung,ID,2021-10-21 22:44:33,3.001,99.8164,297.26,90,100,1.09
523,Chongwe,ZM,2021-10-21 22:44:34,-15.3292,28.682,290.79,72,81,2.39
524,Salinas,US,2021-10-21 22:39:42,36.6777,-121.6555,299.19,68,1,6.17
525,Garowe,SO,2021-10-21 22:44:34,8.4054,48.4845,295.73,82,53,2.86
526,Tsiroanomandidy,MG,2021-10-21 22:44:35,-18.7667,46.0333,290.88,85,14,0.94
527,Erechim,BR,2021-10-21 22:44:35,-27.6342,-52.2739,294.17,78,61,0.97
528,Lekoni,GA,2021-10-21 22:44:35,-1.5843,14.2591,295.66,89,100,1.32
529,Ochamchira,GE,2021-10-21 22:44:36,42.7121,41.4721,285.11,58,1,1.75
530,Supaul,IN,2021-10-21 22:44:36,26.1167,86.6,294.1,83,3,2.64
531,Kismayo,SO,2021-10-21 22:44:37,-0.3582,42.5454,298.86,81,98,5.09
532,Canto Do Buriti,BR,2021-10-21 22:44:37,-8.11,-42.9444,300.45,66,90,1.18
533,Ishigaki,JP,2021-10-21 22:41:50,24.3448,124.1572,295.22,94,75,5.66
534,Onega,RU,2021-10-21 22:44:38,63.9061,38.1404,276.55,98,100,0.44
535,Palmer,US,2021-10-21 22:44:38,42.1584,-72.3287,292.9,58,75,5.66
536,Torrington,US,2021-10-21 22:42:26,41.8007,-73.1212,292.55,72,66,2.33
537,Stockton-On-Tees,GB,2021-10-21 22:44:39,54.5685,-1.3187,281.46,73,69,6.85
538,Lompoc,US,2021-10-21 22:44:39,34.6391,-120.4579,299.83,75,1,7.2
539,Aykhal,RU,2021-10-21 22:44:40,66.0,111.5,265.81,91,91,2.04
540,Matsubase,JP,2021-10-21 22:44:40,32.65,130.6667,285.4,80,99,1.14
541,Itiuba,BR,2021-10-21 22:44:40,-10.6917,-39.8536,299.51,65,92,2.3
542,Port Blair,IN,2021-10-21 22:44:41,11.6667,92.75,299.47,85,100,1.12
543,Manta,EC,2021-10-21 22:44:41,-0.95,-80.7333,298.03,78,90,3.09
544,Beringovskiy,RU,2021-10-21 22:44:41,63.05,179.3167,264.98,87,100,5.97
545,Rajampet,IN,2021-10-21 22:44:42,14.1833,79.1667,298.97,82,67,0.9
546,Lorengau,PG,2021-10-21 22:43:16,-2.0226,147.2712,298.9,89,100,4.93
547,San Andres,CO,2021-10-21 22:44:34,12.5847,-81.7006,303.16,74,40,2.06
548,Soyo,AO,2021-10-21 22:44:43,-6.1349,12.3689,297.96,84,83,3.91
549,Teya,RU,2021-10-21 22:44:43,60.3778,92.6267,274.8,90,94,2.26
550,Nuuk,GL,2021-10-21 22:44:44,64.1835,-51.7216,271.49,80,20,5.66
551,Vestmanna,FO,2021-10-21 22:44:44,62.1564,-7.1664,275.66,75,75,15.95
552,Petawawa,CA,2021-10-21 22:44:44,45.9001,-77.3328,286.92,98,75,0.89
553,Hohhot,CN,2021-10-21 22:44:45,40.8106,111.6522,268.31,74,0,3.0
554,Tonekabon,IR,2021-10-21 22:44:46,36.8163,50.8738,284.12,83,48,1.97
555,Fairview,US,2021-10-21 22:43:22,40.8126,-73.999,294.74,64,1,2.57
556,Naze,JP,2021-10-21 22:44:46,28.3667,129.4833,293.66,68,99,8.29
557,Frankfurt,DE,2021-10-21 22:40:32,50.1167,8.6833,281.07,89,20,2.57
558,San Quintin,MX,2021-10-21 22:44:47,30.4833,-115.95,294.24,64,1,6.6
559,Vanderhoof,CA,2021-10-21 22:40:28,54.0166,-124.0198,285.0,51,100,5.35
560,Ust-Tsilma,RU,2021-10-21 22:44:47,65.441,52.1498,272.5,96,100,2.35
561,Nelson Bay,AU,2021-10-21 22:41:05,-32.7167,152.15,295.35,78,16,0.89
562,Tual,ID,2021-10-21 22:44:48,-5.6667,132.75,301.25,71,89,0.76
563,Ca Mau,VN,2021-10-21 22:44:48,9.1769,105.15,297.54,93,100,1.25
564,Inyonga,TZ,2021-10-21 22:44:49,-6.7167,32.0667,297.57,37,99,2.27
565,Koupela,BF,2021-10-21 22:44:49,12.1794,-0.3517,303.3,43,73,3.17
566,Acajutla,SV,2021-10-21 22:44:50,13.5928,-89.8275,301.1,77,44,1.92
567,Zonguldak,TR,2021-10-21 22:44:50,41.25,31.8333,282.05,52,7,2.48
568,Kieta,PG,2021-10-21 22:44:50,-6.2167,155.6333,301.49,73,85,0.75
569,Champerico,GT,2021-10-21 22:44:51,14.3,-91.9167,302.45,82,100,3.67
570,Calvinia,ZA,2021-10-21 22:44:51,-31.4707,19.776,286.66,78,100,2.72
571,Dobson,US,2021-10-21 22:44:52,36.3957,-80.7226,295.26,71,32,1.54
572,Snezhnogorsk,RU,2021-10-21 22:44:52,69.1933,33.2531,272.03,75,100,11.83
573,Viedma,AR,2021-10-21 22:44:53,-40.8135,-62.9967,285.34,51,86,4.49
574,San Ramon,US,2021-10-21 22:44:45,37.7799,-121.978,298.78,78,75,2.68
575,Ayorou,NE,2021-10-21 22:44:53,14.7308,0.9174,306.31,24,29,3.2
576,Yarim,YE,2021-10-21 22:44:54,14.298,44.3779,285.32,37,78,5.4
577,Koygorodok,RU,2021-10-21 22:44:54,60.445,50.9968,279.91,98,100,4.24
578,Southport,GB,2021-10-21 22:42:06,53.6478,-3.0065,283.72,71,82,10.27
579,Xuddur,SO,2021-10-21 22:44:55,4.1213,43.8894,295.5,87,42,4.83
580,Kazaki,RU,2021-10-21 22:44:55,52.6248,38.2649,284.3,68,92,8.72
581,Cubara,CO,2021-10-21 22:44:55,7.0008,-72.1085,296.62,90,23,1.03
582,Mapiripan,CO,2021-10-21 22:44:56,2.8892,-72.1256,297.03,92,80,2.08
